=== COLD CERT START 20260211T203909Z ===
pwd: /Users/dcharb/Documents/Kimi_Agent_UFRF, Fel Polynomials, Moonshine
✔ [4177/5316] Built Mathlib.RingTheory.RingHom.Integral (6.2s)
✔ [4178/5316] Built Mathlib.RingTheory.Ideal.GoingUp (6.9s)
✔ [4179/5316] Built Mathlib.RingTheory.IntegralClosure.IntegrallyClosed (6.8s)
✔ [4180/5316] Built Mathlib.Analysis.SpecificLimits.Basic (7.4s)
✔ [4181/5316] Built Mathlib.FieldTheory.IntermediateField.Adjoin.Algebra (9.8s)
✔ [4182/5316] Built Mathlib.Analysis.NormedSpace.Int (3.5s)
✔ [4183/5316] Built Mathlib.Analysis.Asymptotics.SuperpolynomialDecay (5.2s)
✔ [4184/5316] Built Mathlib.Order.Filter.ZeroAndBoundedAtFilter (4.4s)
✔ [4185/5316] Built Mathlib.Analysis.Normed.Field.UnitBall (8.3s)
✔ [4186/5316] Built Mathlib.Topology.ContinuousMap.Polynomial (4.8s)
✔ [4187/5316] Built Mathlib.Analysis.Normed.Field.Ultra (4.3s)
✔ [4188/5316] Built Mathlib.Analysis.Normed.Module.Basic (10s)
✔ [4189/5316] Built Mathlib.CategoryTheory.SmallObject.Basic (3.1s)
✔ [4190/5316] Built Mathlib.CategoryTheory.Sites.DenseSubsite.InducedTopology (3.4s)
✔ [4191/5316] Built Mathlib.Topology.Sheaves.SheafCondition.OpensLeCover (4.8s)
✔ [4192/5316] Built Mathlib.Analysis.Normed.Group.SemiNormedGrp.Completion (4.4s)
✔ [4193/5316] Built Mathlib.Topology.Sheaves.Functors (5.1s)
✔ [4194/5316] Built Mathlib.Algebra.Homology.HomotopyCategory.Pretriangulated (26s)
✔ [4195/5316] Built Mathlib.Topology.ContinuousMap.Bounded.Basic (10s)
✔ [4196/5316] Built Mathlib.CategoryTheory.Abelian.Ext (4.4s)
✔ [4197/5316] Built Mathlib.Analysis.Convex.StdSimplex (5.9s)
✔ [4198/5316] Built Mathlib.AlgebraicTopology.DoldKan.Decomposition (3.7s)
✔ [4199/5316] Built Mathlib.AlgebraicTopology.DoldKan.FunctorN (4.4s)
✔ [4200/5316] Built Mathlib.Algebra.Homology.Embedding.HomEquiv (4.2s)
✔ [4201/5316] Built Mathlib.Geometry.Manifold.ChartedSpace (6.8s)
✔ [4202/5316] Built Mathlib.Algebra.Homology.Embedding.StupidTrunc (4.1s)
✔ [4203/5316] Built Mathlib.AlgebraicTopology.DoldKan.FunctorGamma (6.2s)
✔ [4204/5316] Built Mathlib.Topology.Homotopy.Contractible (3.7s)
✔ [4205/5316] Built Mathlib.Topology.Homotopy.Product (4.2s)
✔ [4206/5316] Built Mathlib.Algebra.Category.ModuleCat.Presheaf.Sheafify (11s)
✔ [4207/5316] Built Mathlib.Analysis.SpecialFunctions.Trigonometric.Chebyshev (4.6s)
✔ [4208/5316] Built Mathlib.LinearAlgebra.Charpoly.ToMatrix (4.0s)
✔ [4209/5316] Built Mathlib.Algebra.Homology.Embedding.ExtendHomology (7.1s)
✔ [4210/5316] Built Mathlib.LinearAlgebra.Matrix.Charpoly.Minpoly (4.7s)
✔ [4211/5316] Built Mathlib.LinearAlgebra.CliffordAlgebra.Conjugation (7.4s)
✔ [4212/5316] Built Mathlib.FieldTheory.Separable (7.5s)
✔ [4213/5316] Built Mathlib.AlgebraicTopology.FundamentalGroupoid.Basic (12s)
✔ [4214/5316] Built Mathlib.RingTheory.Adjoin.PowerBasis (7.3s)
✔ [4215/5316] Built Mathlib.Algebra.GCDMonoid.IntegrallyClosed (5.9s)
✔ [4216/5316] Built Mathlib.RingTheory.Jacobson.Ring (9.4s)
✔ [4217/5316] Built Mathlib.Analysis.Normed.Field.ProperSpace (3.0s)
✔ [4218/5316] Built Mathlib.RingTheory.Polynomial.RationalRoot (4.8s)
✔ [4219/5316] Built Mathlib.RingTheory.Spectrum.Prime.Topology (11s)
✔ [4220/5316] Built Mathlib.MeasureTheory.OuterMeasure.OfFunction (5.1s)
✔ [4221/5316] Built Mathlib.Analysis.Normed.Group.Completeness (3.9s)
✔ [4222/5316] Built Mathlib.Analysis.BoxIntegral.Box.SubboxInduction (4.1s)
✔ [4223/5316] Built Mathlib.RingTheory.Valuation.LocalSubring (11s)
✔ [4224/5316] Built Mathlib.Topology.MetricSpace.Contracting (4.3s)
✔ [4225/5316] Built Mathlib.Analysis.Real.Hyperreal (5.6s)
✔ [4226/5316] Built Mathlib.LinearAlgebra.RootSystem.Hom (20s)
✔ [4227/5316] Built Mathlib.Analysis.Real.Cardinality (4.6s)
✔ [4228/5316] Built Mathlib.Topology.Baire.CompleteMetrizable (4.3s)
✔ [4229/5316] Built Mathlib.Analysis.Hofer (5.6s)
✔ [4230/5316] Built Mathlib.Analysis.SpecificLimits.ArithmeticGeometric (4.5s)
✔ [4231/5316] Built Mathlib.Topology.MetricSpace.HausdorffDistance (5.5s)
✔ [4232/5316] Built Mathlib.RingTheory.AdjoinRoot (21s)
✔ [4233/5316] Built Mathlib.Analysis.Normed.Algebra.Ultra (4.1s)
✔ [4234/5316] Built Mathlib.Analysis.Asymptotics.LinearGrowth (7.5s)
✔ [4235/5316] Built Mathlib.Analysis.Calculus.TangentCone.Prod (5.1s)
✔ [4236/5316] Built Mathlib.RingTheory.AlgebraicIndependent.Adjoin (8.5s)
✔ [4237/5316] Built Mathlib.Analysis.Asymptotics.Theta (5.1s)
✔ [4238/5316] Built Mathlib.Analysis.Calculus.TangentCone.Basic (6.2s)
✔ [4239/5316] Built Mathlib.Analysis.Normed.Module.Span (5.2s)
✔ [4240/5316] Built Mathlib.RingTheory.AlgebraicIndependent.TranscendenceBasis (13s)
✔ [4241/5316] Built Mathlib.Analysis.Normed.Module.Ball.RadialEquiv (4.1s)
✔ [4242/5316] Built Mathlib.Analysis.CStarAlgebra.Basic (7.5s)
✔ [4243/5316] Built Mathlib.Analysis.Normed.Affine.AddTorsor (6.3s)
✔ [4244/5316] Built Mathlib.Analysis.Normed.Module.ENormedSpace (6.3s)
✔ [4245/5316] Built Mathlib.Analysis.SpecificLimits.Normed (11s)
✔ [4246/5316] Built Mathlib.Analysis.LocallyConvex.Basic (7.4s)
✔ [4247/5316] Built Mathlib.Analysis.Normed.Module.RCLike.Real (3.7s)
✔ [4248/5316] Built Mathlib.Analysis.Normed.Operator.Conformal (4.9s)
✔ [4249/5316] Built Mathlib.Analysis.Normed.Affine.Isometry (16s)
✔ [4250/5316] Built Mathlib.Analysis.LocallyConvex.Polar (8.0s)
✔ [4251/5316] Built Mathlib.CategoryTheory.Abelian.GrothendieckCategory.EnoughInjectives (7.4s)
✔ [4252/5316] Built Mathlib.Algebra.Homology.HomotopyCategory.DegreewiseSplit (7.4s)
✔ [4253/5316] Built Mathlib.Algebra.Homology.LocalCohomology (5.8s)
✔ [4254/5316] Built Mathlib.Algebra.Homology.HomotopyCategory.Triangulated (8.4s)
✔ [4255/5316] Built Mathlib.Topology.Sheaves.SheafCondition.PairwiseIntersections (9.0s)
✔ [4256/5316] Built Mathlib.Analysis.Normed.Module.Ball.Action (23s)
✔ [4257/5316] Built Mathlib.Analysis.Convex.Topology (6.7s)
✔ [4258/5316] Built Mathlib.AlgebraicTopology.TopologicalSimplex (4.5s)
✔ [4259/5316] Built Mathlib.AlgebraicTopology.DoldKan.Degeneracies (4.4s)
✔ [4260/5316] Built Mathlib.AlgebraicTopology.DoldKan.Normalized (3.9s)
✔ [4261/5316] Built Mathlib.AlgebraicTopology.DoldKan.NReflectsIso (3.8s)
✔ [4262/5316] Built Mathlib.Analysis.Convex.Contractible (3.6s)
✔ [4263/5316] Built Mathlib.Algebra.Homology.Embedding.TruncGE (5.5s)
✔ [4264/5316] Built Mathlib.Algebra.Category.ContinuousCohomology.Basic (50s)
✔ [4265/5316] Built Mathlib.Geometry.Manifold.LocalInvariantProperties (5.0s)
✔ [4266/5316] Built Mathlib.LinearAlgebra.Charpoly.BaseChange (4.7s)
✔ [4267/5316] Built Mathlib.Algebra.Category.ModuleCat.Presheaf.Sheafification (8.3s)
✔ [4268/5316] Built Mathlib.RingTheory.Polynomial.SeparableDegree (4.0s)
✔ [4269/5316] Built Mathlib.LinearAlgebra.Eigenspace.Zero (8.6s)
✔ [4270/5316] Built Mathlib.AlgebraicTopology.FundamentalGroupoid.PUnit (3.9s)
✔ [4271/5316] Built Mathlib.AlgebraicTopology.FundamentalGroupoid.Product (4.8s)
✔ [4272/5316] Built Mathlib.AlgebraicTopology.FundamentalGroupoid.FundamentalGroup (4.1s)
✔ [4273/5316] Built Mathlib.LinearAlgebra.CliffordAlgebra.Fold (8.7s)
✔ [4274/5316] Built Mathlib.FieldTheory.Fixed (8.1s)
✔ [4275/5316] Built Mathlib.Algebra.Module.LinearMap.Polynomial (12s)
✔ [4276/5316] Built Mathlib.RingTheory.Derivation.MapCoeffs (8.9s)
✔ [4277/5316] Built Mathlib.RingTheory.DedekindDomain.Basic (4.2s)
✔ [4278/5316] Built Mathlib.RingTheory.Spectrum.Prime.Noetherian (3.6s)
✔ [4279/5316] Built Mathlib.RingTheory.Ideal.GoingDown (5.1s)
✔ [4280/5316] Built Mathlib.RingTheory.Spectrum.Prime.ConstructibleSet (4.6s)
✔ [4281/5316] Built Mathlib.MeasureTheory.OuterMeasure.Caratheodory (3.8s)
✔ [4282/5316] Built Mathlib.Analysis.BoxIntegral.Partition.SubboxInduction (3.7s)
✔ [4283/5316] Built Mathlib.RingTheory.Spectrum.Prime.TensorProduct (5.5s)
✔ [4284/5316] Built Mathlib.LinearAlgebra.RootSystem.WeylGroup (4.6s)
✔ [4285/5316] Built Mathlib.Analysis.Complex.Cardinality (3.7s)
✔ [4286/5316] Built Mathlib.Algebra.ArithmeticGeometric (3.6s)
✔ [4287/5316] Built Mathlib.Topology.GDelta.MetrizableSpace (3.9s)
✔ [4288/5316] Built Mathlib.Topology.MetricSpace.Thickening (5.4s)
✔ [4289/5316] Built Mathlib.RingTheory.Localization.Away.AdjoinRoot (4.6s)
✔ [4290/5316] Built Mathlib.Analysis.Asymptotics.Completion (3.0s)
✔ [4291/5316] Built Mathlib.LinearAlgebra.FreeModule.Norm (6.3s)
✔ [4292/5316] Built Mathlib.FieldTheory.KummerPolynomial (4.9s)
✔ [4293/5316] Built Mathlib.Topology.MetricSpace.PiNat (7.3s)
✔ [4294/5316] Built Mathlib.Analysis.Convex.Body (7.7s)
✔ [4295/5316] Built Mathlib.RingTheory.Adjoin.Field (6.0s)
✔ [4296/5316] Built Mathlib.Analysis.Normed.Group.Quotient (10s)
✔ [4297/5316] Built Mathlib.Analysis.NormedSpace.SphereNormEquiv (3.5s)
✔ [4298/5316] Built Mathlib.Analysis.Asymptotics.AsymptoticEquivalent (5.6s)
✔ [4299/5316] Built Mathlib.Analysis.Calculus.TangentCone.Pi (4.7s)
✔ [4300/5316] Built Mathlib.Analysis.Calculus.TangentCone.DimOne (4.0s)
✔ [4301/5316] Built Mathlib.Topology.UrysohnsLemma (5.1s)
✔ [4302/5316] Built Mathlib.Analysis.Real.OfDigits (5.2s)
✔ [4303/5316] Built Mathlib.Analysis.Normed.Group.ControlledClosure (5.8s)
✔ [4304/5316] Built Mathlib.Topology.Algebra.Module.PerfectSpace (4.6s)
✔ [4305/5316] Built Mathlib.Analysis.SpecificLimits.Fibonacci (5.5s)
✔ [4306/5316] Built Mathlib.Analysis.Normed.Module.Ray (4.4s)
✔ [4307/5316] Built Mathlib.Analysis.Normed.Ring.Units (5.3s)
✔ [4308/5316] Built Mathlib.Analysis.LocallyConvex.BalancedCoreHull (5.8s)
✔ [4309/5316] Built Mathlib.Analysis.NormedSpace.Real (3.9s)
✔ [4310/5316] Built Mathlib.Analysis.NormedSpace.ConformalLinearMap (3.0s)
✔ [4311/5316] Built Mathlib.Algebra.Homology.HomotopyCategory.HomologicalFunctor (3.7s)
✔ [4312/5316] Built Mathlib.Analysis.Normed.Affine.MazurUlam (5.3s)
✔ [4313/5316] Built Mathlib.Topology.Sheaves.SheafCondition.UniqueGluing (4.2s)
✔ [4314/5316] Built Mathlib.Analysis.NormedSpace.BallAction (3.9s)
✔ [4315/5316] Built Mathlib.Analysis.Calculus.TangentCone.Real (4.8s)
✔ [4316/5316] Built Mathlib.CategoryTheory.Abelian.GrothendieckCategory.ModuleEmbedding.Opposite (7.2s)
✔ [4317/5316] Built Mathlib.AlgebraicTopology.SingularSet (4.5s)
✔ [4318/5319] Built Mathlib.Analysis.RCLike.Basic (15s)
✔ [4319/5319] Built Mathlib.AlgebraicTopology.DoldKan.HomotopyEquivalence (3.9s)
✔ [4320/5319] Built Mathlib.Topology.Algebra.Module.LocallyConvex (6.6s)
✔ [4321/5319] Built Mathlib.Topology.Algebra.AsymptoticCone (6.8s)
✔ [4322/5319] Built Mathlib.Algebra.Homology.Embedding.TruncGEHomology (4.6s)
✔ [4323/5319] Built Mathlib.AlgebraicTopology.DoldKan.SplitSimplicialObject (5.5s)
✔ [4324/5319] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.Abelian (3.9s)
✔ [4325/5319] Built Mathlib.Algebra.Homology.Embedding.TruncLE (5.5s)
✔ [4326/5319] Built Mathlib.AlgebraicTopology.FundamentalGroupoid.InducedMaps (5.1s)
✔ [4327/5319] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.Colimits (8.3s)
✔ [4328/5319] Built Mathlib.LinearAlgebra.ExteriorAlgebra.OfAlternating (7.5s)
✔ [4329/5319] Built Mathlib.RingTheory.Spectrum.Prime.Jacobson (4.4s)
✔ [4330/5319] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.PullbackContinuous (10s)
✔ [4331/5319] Built Mathlib.Algebra.Lie.Rank (7.8s)
✔ [4332/5319] Built Mathlib.Algebra.Polynomial.Bivariate (9.9s)
✔ [4333/5319] Built Mathlib.RingTheory.RingHom.Flat (6.2s)
✔ [4334/5319] Built Mathlib.Analysis.Seminorm (25s)
✔ [4335/5319] Built Mathlib.MeasureTheory.OuterMeasure.Induced (5.5s)
✔ [4336/5319] Built Mathlib.Analysis.BoxIntegral.Partition.Filter (5.4s)
✔ [4337/5319] Built Mathlib.LinearAlgebra.Complex.FiniteDimensional (4.6s)
✔ [4338/5319] Built Mathlib.LinearAlgebra.RootSystem.Irreducible (6.7s)
✔ [4339/5319] Built Mathlib.RingTheory.Spectrum.Prime.Polynomial (14s)
✔ [4340/5319] Built Mathlib.Analysis.Normed.Group.Pointwise (7.0s)
✔ [4341/5319] Built Mathlib.Topology.MetricSpace.ThickenedIndicator (5.6s)
✔ [4342/5319] Built Mathlib.Topology.MetricSpace.CantorScheme (3.0s)
✔ [4343/5319] Built Mathlib.Topology.MetricSpace.Polish (4.9s)
✔ [4344/5319] Built Mathlib.RingTheory.DedekindDomain.Ideal.Basic (15s)
✔ [4345/5319] Built Mathlib.FieldTheory.SplittingField.IsSplittingField (4.8s)
✔ [4346/5319] Built Mathlib.FieldTheory.Perfect (6.7s)
✔ [4347/5319] Built Mathlib.RingTheory.Unramified.Basic (7.0s)
✔ [4348/5319] Built Mathlib.Analysis.SpecialFunctions.Choose (4.2s)
✔ [4349/5319] Built Mathlib.Topology.Metrizable.Urysohn (4.4s)
✔ [4350/5319] Built Mathlib.Analysis.Normed.Group.SemiNormedGrp.Kernels (6.3s)
✔ [4351/5319] Built Mathlib.Topology.UrysohnsBounded (3.6s)
✔ [4352/5319] Built Mathlib.RingTheory.RingHom.FinitePresentation (10s)
✔ [4353/5319] Built Mathlib.Analysis.Normed.Module.Extr (3.3s)
✔ [4354/5320] Built Mathlib.Topology.ContinuousMap.Units (4.1s)
✔ [4355/5320] Built Mathlib.Topology.PartitionOfUnity (6.4s)
✔ [4356/5320] Built Mathlib.Topology.Sheaves.SheafOfFunctions (3.6s)
✔ [4357/5320] Built Mathlib.CategoryTheory.Limits.FunctorToTypes (2.8s)
✔ [4358/5320] Built Mathlib.Algebra.Homology.DerivedCategory.Basic (4.8s)
✔ [4359/5320] Built Mathlib.Analysis.SpecificLimits.RCLike (3.8s)
✔ [4360/5320] Built Mathlib.AlgebraicTopology.SingularHomology.Basic (4.1s)
✔ [4361/5320] Built Mathlib.Algebra.Homology.HomotopyCategory.ShortExact (7.2s)
✔ [4362/5320] Built Mathlib.Analysis.ConstantSpeed (3.9s)
✔ [4363/5320] Built Mathlib.Dynamics.BirkhoffSum.NormedSpace (3.0s)
✔ [4364/5320] Built Mathlib.Analysis.Normed.Group.Tannery (4.2s)
✔ [4365/5320] Built Mathlib.Analysis.RCLike.TangentCone (3.6s)
✔ [4366/5320] Built Mathlib.Analysis.Normed.Module.Normalize (3.8s)
✔ [4367/5320] Built Mathlib.Analysis.RCLike.Extend (6.2s)
✔ [4368/5320] Built Mathlib.Analysis.Convex.TotallyBounded (4.4s)
✔ [4369/5320] Built Mathlib.Topology.Sheaves.Stalks (10s)
✔ [4370/5320] Built Mathlib.AlgebraicTopology.FundamentalGroupoid.SimplyConnected (3.5s)
✔ [4371/5320] Built Mathlib.Algebra.Homology.Embedding.TruncLEHomology (3.7s)
✔ [4372/5320] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.Free (4.2s)
✔ [4373/5320] Built Mathlib.Analysis.Complex.Basic (10s)
✔ [4374/5320] Built Mathlib.AlgebraicTopology.DoldKan.GammaCompN (5.7s)
✔ [4375/5320] Built Mathlib.AlgebraicGeometry.EllipticCurve.Affine (3.9s)
✔ [4376/5320] Built Mathlib.RingTheory.RingHom.FaithfullyFlat (4.5s)
✔ [4377/5320] Built Mathlib.AlgebraicGeometry.EllipticCurve.Affine.Basic (5.9s)
✔ [4378/5320] Built Mathlib.Analysis.Calculus.TangentCone.ProperSpace (4.3s)
✔ [4379/5320] Built Mathlib.Analysis.Normed.Module.RieszLemma (4.7s)
✔ [4380/5320] Built Mathlib.Topology.Algebra.Module.FiniteDimension (19s)
✔ [4381/5320] Built Mathlib.Analysis.LocallyConvex.Bounded (7.9s)
✔ [4382/5320] Built Mathlib.MeasureTheory.Measure.MeasureSpaceDef (5.2s)
✔ [4383/5320] Built Mathlib.Algebra.Lie.CartanExists (12s)
✔ [4384/5320] Built Mathlib.Analysis.Convex.EGauge (7.1s)
✔ [4385/5320] Built Mathlib.Analysis.Normed.Module.Convex (5.4s)
✔ [4386/5320] Built Mathlib.Analysis.Normed.Order.UpperLower (5.2s)
✔ [4387/5320] Built Mathlib.LinearAlgebra.ExteriorPower.Basic (16s)
✔ [4388/5320] Built Mathlib.Algebra.Category.Ring.Under.Limits (13s)
✔ [4389/5320] Built Mathlib.Topology.MetricSpace.Perfect (4.2s)
✔ [4390/5320] Built Mathlib.Analysis.Normed.Module.Ball.Pointwise (8.3s)
✔ [4391/5320] Built Mathlib.FieldTheory.SplittingField.Construction (8.4s)
✔ [4392/5320] Built Mathlib.CategoryTheory.Limits.FinallySmall (4.5s)
✔ [4393/5320] Built Mathlib.FieldTheory.Finite.Basic (9.0s)
✔ [4394/5320] Built Mathlib.RingTheory.ClassGroup (15s)
✔ [4395/5320] Built Mathlib.Analysis.Convex.PartitionOfUnity (4.7s)
✔ [4396/5322] Built Mathlib.Algebra.Homology.DerivedCategory.Linear (4.1s)
✔ [4397/5322] Built Mathlib.CategoryTheory.Limits.Preserves.Yoneda (4.5s)
✔ [4398/5322] Built Mathlib.RingTheory.DedekindDomain.Ideal.Lemmas (18s)
✔ [4399/5322] Built Mathlib.RingTheory.Smooth.Basic (14s)
✔ [4400/5322] Built Mathlib.Algebra.Homology.DerivedCategory.HomologySequence (3.9s)
✔ [4401/5322] Built Mathlib.Algebra.Homology.DerivedCategory.ShortExact (3.2s)
✔ [4402/5322] Built Mathlib.Algebra.Homology.DerivedCategory.ExactFunctor (4.2s)
✔ [4403/5322] Built Mathlib.FieldTheory.IntermediateField.Adjoin.Basic (18s)
✔ [4404/5322] Built Mathlib.Topology.Sheaves.LocalPredicate (4.3s)
✔ [4405/5322] Built Mathlib.LinearAlgebra.Semisimple (18s)
✔ [4406/5322] Built Mathlib.Algebra.Homology.Embedding.AreComplementary (3.7s)
✔ [4407/5322] Built Mathlib.Geometry.RingedSpace.Stalks (5.8s)
✔ [4408/5322] Built Mathlib.Analysis.Complex.Spectrum (4.4s)
✔ [4409/5322] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.PullbackFree (5.7s)
✔ [4410/5322] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.Generators (5.7s)
✔ [4411/5322] Built Mathlib.Analysis.Complex.HalfPlane (4.4s)
✔ [4412/5322] Built Mathlib.Analysis.Complex.UpperHalfPlane.Basic (5.1s)
✔ [4413/5322] Built Mathlib.Topology.Sheaves.CommRingCat (8.5s)
✔ [4414/5322] Built Mathlib.RingTheory.Spectrum.Prime.ChevalleyComplexity (32s)
✔ [4415/5322] Built Mathlib.Analysis.Complex.ReImTopology (3.7s)
✔ [4416/5322] Built Mathlib.LinearAlgebra.RootSystem.Finite.Lemmas (34s)
✔ [4417/5322] Built Mathlib.Analysis.Complex.Asymptotics (4.0s)
✔ [4418/5322] Built Mathlib.AlgebraicTopology.DoldKan.NCompGamma (5.4s)
✔ [4419/5322] Built Mathlib.Analysis.Complex.AbelLimit (8.0s)
✔ [4420/5322] Built Mathlib.Analysis.Calculus.TangentCone (5.4s)
✔ [4421/5322] Built Mathlib.AlgebraicGeometry.EllipticCurve.Projective.Basic (9.0s)
✔ [4422/5322] Built Mathlib.Analysis.LocallyConvex.AbsConvex (7.3s)
✔ [4423/5322] Built Mathlib.Topology.Algebra.Module.Multilinear.Bounded (6.2s)
✔ [4424/5322] Built Mathlib.Topology.Algebra.Module.UniformConvergence (5.2s)
✔ [4425/5322] Built Mathlib.AlgebraicGeometry.EllipticCurve.Jacobian.Basic (10s)
✔ [4426/5322] Built Mathlib.Analysis.LocallyConvex.ContinuousOfBounded (7.9s)
✔ [4427/5322] Built Mathlib.MeasureTheory.Function.AEMeasurableSequence (4.1s)
✔ [4428/5322] Built Mathlib.MeasureTheory.Measure.AEDisjoint (3.6s)
✔ [4429/5322] Built Mathlib.AlgebraicGeometry.EllipticCurve.Affine.Formula (14s)
✔ [4430/5322] Built Mathlib.Topology.Algebra.Module.Cardinality (4.9s)
✔ [4431/5322] Built Mathlib.Analysis.Convex.StrictConvexSpace (5.0s)
✔ [4432/5322] Built Mathlib.Algebra.Category.ModuleCat.ExteriorPower (5.8s)
✔ [4433/5322] Built Mathlib.Analysis.CStarAlgebra.Classes (17s)
✔ [4434/5322] Built Mathlib.Analysis.Normed.Group.AddCircle (6.8s)
✔ [4435/5326] Built Mathlib.Analysis.LocallyConvex.WithSeminorms (13s)
✔ [4436/5326] Built Mathlib.Analysis.NormedSpace.Pointwise (3.9s)
✔ [4437/5326] Built Mathlib.CategoryTheory.Comma.Presheaf.Colimit (3.1s)
✔ [4438/5326] Built Mathlib.Topology.MetricSpace.PartitionOfUnity (3.7s)
✔ [4439/5326] Built Mathlib.RingTheory.Polynomial.GaussLemma (4.0s)
✔ [4440/5326] Built Mathlib.Analysis.Convex.Side (11s)
✔ [4441/5326] Built Mathlib.Analysis.Normed.Module.Ball.Homeomorph (7.5s)
✔ [4442/5326] Built Mathlib.Algebra.Module.DedekindDomain (4.4s)
✔ [4443/5326] Built Mathlib.Tactic.DepRewrite (4.8s)
✔ [4444/5326] Built Mathlib.Analysis.Convex.Gauge (11s)
✔ [4445/5326] Built Mathlib.Algebra.Homology.DerivedCategory.SingleTriangle (4.5s)
✔ [4446/5326] Built Mathlib.RingTheory.Etale.Basic (5.5s)
✔ [4447/5326] Built Mathlib.Analysis.Asymptotics.TVS (16s)
✔ [4448/5326] Built Mathlib.LinearAlgebra.Eigenspace.Semisimple (6.2s)
✔ [4449/5326] Built Mathlib.Algebra.Homology.Embedding.CochainComplex (5.0s)
✔ [4450/5326] Built Mathlib.Geometry.RingedSpace.SheafedSpace (4.9s)
✔ [4451/5326] Built Mathlib.LinearAlgebra.JordanChevalley (6.7s)
✔ [4452/5326] Built Mathlib.Analysis.Complex.IntegerCompl (4.9s)
✔ [4453/5326] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.Quasicoherent (6.4s)
✔ [4454/5326] Built Mathlib.RingTheory.Spectrum.Prime.Chevalley (4.8s)
✔ [4455/5326] Built Mathlib.FieldTheory.Extension (11s)
✔ [4456/5326] Built Mathlib.AlgebraicTopology.DoldKan.EquivalenceAdditive (3.5s)
✔ [4457/5326] Built Mathlib.Analysis.Complex.UpperHalfPlane.MoebiusAction (9.4s)
✔ [4458/5326] Built Mathlib.Analysis.SpecialFunctions.Exp (5.2s)
✔ [4459/5326] Built Mathlib.Analysis.Complex.Convex (5.6s)
✔ [4460/5326] Built Mathlib.MeasureTheory.Measure.NullMeasurable (5.1s)
✔ [4461/5326] Built Mathlib.Analysis.Convex.LinearIsometry (4.8s)
✔ [4462/5326] Built Mathlib.Analysis.Convex.StrictConvexBetween (4.9s)
✔ [4463/5326] Built Mathlib.Analysis.Normed.Module.Connected (5.9s)
✔ [4464/5326] Built Mathlib.AlgebraicGeometry.StructureSheaf (18s)
✔ [4465/5326] Built Mathlib.Topology.Algebra.Module.Multilinear.Topology (11s)
✔ [4466/5326] Built Mathlib.Analysis.Convex.Uniform (5.8s)
✔ [4467/5326] Built Mathlib.CategoryTheory.Limits.Elements (3.5s)
✔ [4468/5326] Built Mathlib.Analysis.NormedSpace.HomeomorphBall (3.9s)
✔ [4469/5326] Built Mathlib.Analysis.LocallyConvex.Barrelled (5.8s)
✔ [4470/5326] Built Mathlib.Analysis.LocallyConvex.WeakDual (7.2s)
✔ [4471/5326] Built Mathlib.AlgebraicGeometry.EllipticCurve.Jacobian.Formula (15s)
✔ [4472/5326] Built Mathlib.FieldTheory.Minpoly.IsIntegrallyClosed (7.0s)
✔ [4473/5326] Built Mathlib.CategoryTheory.Filtered.Small (4.3s)
✔ [4474/5326] Built Mathlib.Analysis.InnerProductSpace.Defs (10s)
✔ [4475/5326] Built Mathlib.Analysis.LocallyConvex.AbsConvexOpen (5.7s)
✔ [4476/5326] Built Mathlib.Algebra.Module.PID (9.0s)
✔ [4477/5326] Built Mathlib.Analysis.Convex.GaugeRescale (5.5s)
✔ [4478/5326] Built Mathlib.Topology.Algebra.Module.StrongTopology (25s)
✔ [4479/5326] Built Mathlib.Analysis.LocallyConvex.Separation (9.4s)
✔ [4480/5326] Built Mathlib.RingTheory.Smooth.StandardSmoothCotangent (6.5s)
✔ [4481/5326] Built Mathlib.Algebra.Homology.DerivedCategory.Fractions (5.1s)
