=== COLD CERT START 20260211T215731Z ===
pwd: /Users/dcharb/Documents/Kimi_Agent_UFRF, Fel Polynomials, Moonshine
✔ [4203/5579] Built Mathlib.Algebra.Category.ModuleCat.Differentials.Basic (4.8s)
✔ [4204/5579] Built Mathlib.LinearAlgebra.QuadraticForm.Basic (19s)
✔ [4205/5579] Built Mathlib.CategoryTheory.Sites.LocallySurjective (4.3s)
✔ [4206/5579] Built Mathlib.Analysis.Normed.Order.Hom.Ultra (2.3s)
✔ [4207/5579] Built Mathlib.CategoryTheory.Sites.Over (3.6s)
✔ [4208/5579] Built Mathlib.CategoryTheory.Localization.DerivabilityStructure.Derives (2.4s)
✔ [4209/5579] Built Mathlib.CategoryTheory.Localization.DerivabilityStructure.OfFunctorialResolutions (2.5s)
✔ [4210/5579] Built Mathlib.Topology.Algebra.UniformField (3.4s)
✔ [4211/5579] Built Mathlib.LinearAlgebra.PerfectPairing.Restrict (8.5s)
✔ [4212/5579] Built Mathlib.CategoryTheory.Category.Cat.Colimit (2.3s)
✔ [4213/5579] Built Mathlib.Topology.Algebra.Valued.ValuationTopology (4.6s)
✔ [4214/5579] Built Mathlib.Algebra.Homology.Monoidal (6.1s)
✔ [4215/5579] Built Mathlib.LinearAlgebra.RootSystem.Defs (8.0s)
✔ [4216/5579] Built Mathlib.Topology.Algebra.Module.WeakDual (3.8s)
✔ [4217/5579] Built Mathlib.RingTheory.Support (5.2s)
✔ [4218/5579] Built Mathlib.Topology.Algebra.SeparationQuotient.Hom (2.6s)
✔ [4219/5579] Built Mathlib.Topology.Algebra.SeparationQuotient.Section (2.9s)
✔ [4220/5579] Built Mathlib.Algebra.Module.CharacterModule (6.7s)
✔ [4221/5579] Built Mathlib.Analysis.Convex.Cone.Basic (4.0s)
✔ [4222/5579] Built Mathlib.Topology.MetricSpace.Algebra (3.0s)
✔ [4223/5579] Built Mathlib.Topology.Algebra.StarSubalgebra (5.0s)
✔ [4224/5579] Built Mathlib.Analysis.Normed.Ring.Basic (11s)
✔ [4225/5579] Built Mathlib.CategoryTheory.Localization.LocallySmall (2.3s)
✔ [4226/5579] Built Mathlib.Topology.Algebra.SeparationQuotient.FiniteDimensional (3.1s)
✔ [4227/5579] Built Mathlib.Topology.Instances.TrivSqZeroExt (3.4s)
✔ [4228/5579] Built Mathlib.Topology.ContinuousMap.Star (3.4s)
✔ [4229/5579] Built Mathlib.CategoryTheory.Triangulated.Subcategory (3.9s)
✔ [4230/5579] Built Mathlib.CategoryTheory.Abelian.GrothendieckCategory.ColimCoyoneda (4.7s)
✔ [4231/5579] Built Mathlib.Topology.ContinuousMap.Lattice (3.7s)
✔ [4232/5579] Built Mathlib.Algebra.Lie.Character (2.8s)
✔ [4233/5579] Built Mathlib.LinearAlgebra.Matrix.GeneralLinearGroup.FinTwo (6.4s)
✔ [4234/5579] Built Mathlib.Algebra.Lie.Semisimple.Defs (2.7s)
✔ [4235/5579] Built Mathlib.Topology.Algebra.ContinuousAffineMap (8.2s)
✔ [4236/5579] Built Mathlib.Topology.Algebra.Module.Multilinear.Basic (7.9s)
✔ [4237/5579] Built Mathlib.RingTheory.Kaehler.Polynomial (22s)
✔ [4238/5579] Built Mathlib.AlgebraicTopology.Quasicategory.Nerve (2.5s)
✔ [4239/5579] Built Mathlib.LinearAlgebra.Complex.Orientation (3.0s)
✔ [4240/5579] Built Mathlib.Topology.MetricSpace.Dilation (3.5s)
✔ [4241/5579] Built Mathlib.RingTheory.IntegralClosure.Algebra.Basic (5.6s)
✔ [4242/5579] Built Mathlib.Topology.MetricSpace.ProperSpace.Real (3.0s)
✔ [4243/5579] Built Mathlib.Algebra.Lie.Nilpotent (8.2s)
✔ [4244/5579] Built Mathlib.Topology.ContinuousMap.Periodic (12s)
✔ [4245/5579] Built Mathlib.Algebra.Lie.Classical (6.8s)
✔ [4246/5579] Built Mathlib.Algebra.Homology.LeftResolution.Reduced (7.0s)
✔ [4247/5579] Built Mathlib.Topology.MetricSpace.Gluing (3.0s)
✔ [4248/5579] Built Mathlib.Topology.Algebra.Module.Equiv (15s)
✔ [4249/5579] Built Mathlib.LinearAlgebra.PID (3.1s)
✔ [4250/5579] Built Mathlib.Topology.MetricSpace.IsometricSMul (7.7s)
✔ [4251/5579] Built Mathlib.AlgebraicTopology.DoldKan.Faces (3.9s)
✔ [4252/5579] Built Mathlib.Algebra.Category.FGModuleCat.Basic (6.3s)
✔ [4253/5579] Built Mathlib.Algebra.DirectSum.LinearMap (4.8s)
✔ [4254/5579] Built Mathlib.RingTheory.Trace.Defs (4.0s)
✔ [4255/5579] Built Mathlib.CategoryTheory.Preadditive.Injective.Resolution (2.6s)
✔ [4256/5579] Built Mathlib.CategoryTheory.Preadditive.Projective.Resolution (2.8s)
✔ [4257/5579] Built Mathlib.RepresentationTheory.Submodule (5.1s)
✔ [4258/5579] Built Mathlib.RingTheory.Extension.Presentation.Basic (7.7s)
✔ [4259/5579] Built Mathlib.Algebra.Homology.HomologySequenceLemmas (5.2s)
✔ [4260/5579] Built Mathlib.CategoryTheory.Localization.FiniteProducts (2.3s)
✔ [4261/5579] Built Mathlib.Topology.Instances.ZMultiples (2.1s)
✔ [4262/5579] Built Mathlib.Topology.Instances.NNReal.Lemmas (2.8s)
✔ [4263/5579] Built Mathlib.Analysis.Subadditive (2.8s)
✔ [4264/5579] Built Mathlib.Topology.Instances.Real.Lemmas (3.3s)
✔ [4265/5579] Built Mathlib.Analysis.Normed.Group.Continuity (3.7s)
✔ [4266/5579] Built Mathlib.Algebra.Homology.HomotopyCategory.Shift (5.3s)
✔ [4267/5579] Built Mathlib.Algebra.Homology.Opposite (6.9s)
✔ [4268/5579] Built Mathlib.Algebra.Homology.AlternatingConst (4.2s)
✔ [4269/5579] Built Mathlib.Analysis.BoxIntegral.Partition.Split (3.1s)
✔ [4270/5579] Built Mathlib.Topology.Instances.Rat (3.4s)
✔ [4271/5579] Built Mathlib.Topology.UnitInterval (4.6s)
✔ [4272/5579] Built Mathlib.Algebra.Homology.Localization (4.4s)
✔ [4273/5582] Built Mathlib.Analysis.BoxIntegral.Partition.Tagged (3.5s)
✔ [4274/5582] Built Mathlib.LinearAlgebra.QuadraticForm.Isometry (3.7s)
✔ [4275/5582] Built Mathlib.CategoryTheory.Sites.LocallyFullyFaithful (3.1s)
✔ [4276/5582] Built Mathlib.CategoryTheory.Sites.LocallyBijective (3.1s)
✔ [4277/5582] Built Mathlib.LinearAlgebra.Matrix.PosDef (4.3s)
✔ [4278/5582] Built Mathlib.Algebra.Category.Grp.LargeColimits (3.2s)
✔ [4279/5582] Built Mathlib.Analysis.Normed.Ring.Finite (2.4s)
✔ [4280/5582] Built Mathlib.Topology.Algebra.Module.CharacterSpace (4.8s)
✔ [4281/5582] Built Mathlib.Algebra.Category.Grp.EnoughInjectives (2.8s)
✔ [4282/5582] Built Mathlib.Topology.Algebra.Valued.ValuedField (5.7s)
✔ [4283/5582] Built Mathlib.Topology.MetricSpace.Completion (2.0s)
✔ [4284/5582] Built Mathlib.LinearAlgebra.RootSystem.IsValuedIn (6.2s)
✔ [4285/5582] Built Mathlib.Algebra.Category.ModuleCat.Differentials.Presheaf (8.3s)
✔ [4286/5582] Built Mathlib.Algebra.Homology.HomotopyCategory.MappingCone (8.4s)
✔ [4287/5582] Built Mathlib.Analysis.Normed.Ring.WithAbs (3.1s)
✔ [4288/5582] Built Mathlib.Analysis.Normed.Field.Basic (5.6s)
✔ [4289/5582] Built Mathlib.CategoryTheory.Triangulated.HomologicalFunctor (3.9s)
✔ [4290/5582] Built Mathlib.Topology.Algebra.AffineSubspace (2.0s)
✔ [4291/5582] Built Mathlib.Algebra.Lie.Semisimple.Basic (3.0s)
✔ [4292/5582] Built Mathlib.Topology.Instances.Matrix (4.4s)
✔ [4293/5582] Built Mathlib.Topology.MetricSpace.DilationEquiv (3.4s)
✔ [4294/5582] Built Mathlib.Algebra.Lie.InvariantForm (5.1s)
✔ [4295/5582] Built Mathlib.LinearAlgebra.Eigenspace.Minpoly (4.1s)
✔ [4296/5582] Built Mathlib.Algebra.Lie.CartanSubalgebra (2.8s)
✔ [4297/5582] Built Mathlib.CategoryTheory.Abelian.GrothendieckCategory.EnoughInjectives (6.7s)
✔ [4298/5582] Built Mathlib.Topology.Metrizable.CompletelyMetrizable (2.0s)
✔ [4299/5582] Built Mathlib.Analysis.Convex.ContinuousLinearEquiv (2.8s)
✔ [4300/5582] Built Mathlib.Topology.Algebra.InfiniteSum.Module (3.7s)
✔ [4301/5582] Built Mathlib.Topology.Algebra.Module.LinearPMap (4.1s)
✔ [4302/5582] Built Mathlib.Analysis.CStarAlgebra.Module.Synonym (3.6s)
✔ [4303/5582] Built Mathlib.Algebra.Lie.Engel (6.3s)
✔ [4304/5582] Built Mathlib.Topology.Algebra.Module.Determinant (2.8s)
✔ [4305/5582] Built Mathlib.Topology.Algebra.Module.Star (3.6s)
✔ [4306/5582] Built Mathlib.RingTheory.IntegralClosure.IsIntegralClosure.Basic (8.1s)
✔ [4307/5582] Built Mathlib.Analysis.Normed.Group.AddTorsor (3.1s)
✔ [4308/5582] Built Mathlib.AlgebraicTopology.DoldKan.Projections (3.4s)
✔ [4309/5582] Built Mathlib.Algebra.Category.FGModuleCat.Colimits (2.8s)
✔ [4310/5582] Built Mathlib.Algebra.Category.FGModuleCat.Limits (2.8s)
✔ [4311/5582] Built Mathlib.Algebra.Category.FGModuleCat.EssentiallySmall (3.3s)
✔ [4312/5582] Built Mathlib.Topology.Algebra.Module.ModuleTopology (4.0s)
✔ [4313/5582] Built Mathlib.Topology.Algebra.ContinuousAffineEquiv (6.3s)
✔ [4314/5582] Built Mathlib.CategoryTheory.Abelian.Injective.Resolution (3.9s)
✔ [4315/5582] Built Mathlib.Topology.Algebra.Module.Alternating.Basic (8.4s)
✔ [4316/5582] Built Mathlib.CategoryTheory.Abelian.Projective.Resolution (3.8s)
✔ [4317/5582] Built Mathlib.Topology.Algebra.InfiniteSum.Field (3.0s)
✔ [4318/5582] Built Mathlib.Analysis.Real.Spectrum (3.6s)
✔ [4319/5582] Built Mathlib.Data.Real.Sqrt (4.3s)
✔ [4320/5582] Built Mathlib.Analysis.Normed.Group.Bounded (4.2s)
✔ [4321/5582] Built Mathlib.RingTheory.Extension.Presentation.Submersive (6.6s)
✔ [4322/5582] Built Mathlib.Analysis.Normed.Group.Uniform (6.7s)
✔ [4323/5582] Built Mathlib.Algebra.Homology.Embedding.IsSupported (3.2s)
✔ [4324/5582] Built Mathlib.Algebra.Homology.HomotopyCategory.SingleFunctors (4.6s)
✔ [4325/5584] Built Mathlib.Algebra.Homology.HomotopyCategory.ShiftSequence (6.4s)
✔ [4326/5584] Built Mathlib.Analysis.Normed.Group.Rat (2.0s)
✔ [4327/5584] Built Mathlib.Topology.Instances.RealVectorSpace (3.7s)
✔ [4328/5584] Built Mathlib.Algebra.Homology.HomotopyCategory.HomComplexShift (8.1s)
✔ [4329/5584] Built Mathlib.Topology.Instances.ENNReal.Lemmas (10s)
✔ [4330/5584] Built Mathlib.Algebra.Homology.TotalComplexShift (8.6s)
✔ [4331/5584] Built Mathlib.LinearAlgebra.QuadraticForm.IsometryEquiv (4.3s)
✔ [4332/5584] Built Mathlib.Algebra.Category.Grp.Ulift (3.3s)
✔ [4333/5584] Built Mathlib.Algebra.Category.ModuleCat.Sheaf (3.0s)
✔ [4334/5584] Built Mathlib.Algebra.Category.ModuleCat.EnoughInjectives (3.3s)
✔ [4335/5584] Built Mathlib.Topology.Path (6.2s)
✔ [4336/5584] Built Mathlib.CategoryTheory.Sites.DenseSubsite.Basic (4.6s)
✔ [4337/5584] Built Mathlib.CategoryTheory.Localization.Trifunctor (7.6s)
✔ [4338/5584] Built Mathlib.Topology.Homotopy.Basic (9.0s)
✔ [4339/5584] Built Mathlib.Analysis.Calculus.TangentCone.Defs (2.6s)
✔ [4340/5584] Built Mathlib.Topology.MetricSpace.CauSeqFilter (2.9s)
✔ [4341/5584] Built Mathlib.LinearAlgebra.RootSystem.Reduced (5.4s)
✔ [4342/5584] Built Mathlib.Analysis.Polynomial.CauchyBound (4.5s)
✔ [4343/5584] Built Mathlib.CategoryTheory.Abelian.GrothendieckCategory.Coseparator (2.2s)
✔ [4344/5584] Built Mathlib.LinearAlgebra.RootSystem.RootPositive (5.9s)
✔ [4345/5584] Built Mathlib.LinearAlgebra.RootSystem.BaseChange (6.0s)
✔ [4346/5584] Built Mathlib.CategoryTheory.Triangulated.Opposite.Pretriangulated (3.3s)
✔ [4347/5584] Built Mathlib.Analysis.Normed.MulAction (4.0s)
✔ [4348/5584] Built Mathlib.CategoryTheory.Abelian.GrothendieckCategory.ModuleEmbedding.Opposite (4.8s)
✔ [4349/5584] Built Mathlib.Algebra.Lie.EngelSubalgebra (4.1s)
✔ [4350/5584] Built Mathlib.AlgebraicTopology.DoldKan.PInfty (3.5s)
✔ [4351/5584] Built Mathlib.Analysis.Normed.Affine.Simplex (4.6s)
✔ [4352/5584] Built Mathlib.Analysis.Asymptotics.Defs (9.0s)
✔ [4353/5584] Built Mathlib.RingTheory.Extension.Cotangent.Basic (26s)
✔ [4354/5584] Built Mathlib.Data.Real.StarOrdered (2.6s)
✔ [4355/5584] Built Mathlib.CategoryTheory.Abelian.RightDerived (5.4s)
✔ [4356/5584] Built Mathlib.Analysis.Complex.Norm (4.1s)
✔ [4357/5584] Built Mathlib.CategoryTheory.Abelian.LeftDerived (6.2s)
✔ [4358/5584] Built Mathlib.NumberTheory.Real.Irrational (3.8s)
✔ [4359/5584] Built Mathlib.Algebra.Star.CHSH (4.5s)
✔ [4360/5584] Built Mathlib.RingTheory.Smooth.StandardSmooth (3.2s)
✔ [4361/5584] Built Mathlib.Analysis.Normed.Ring.Lemmas (4.3s)
✔ [4362/5584] Built Mathlib.Algebra.Category.FGModuleCat.Abelian (10s)
✔ [4363/5585] Built Mathlib.Analysis.Normed.Group.Completion (2.6s)
✔ [4364/5585] Built Mathlib.Analysis.Normed.Group.BallSphere (2.9s)
✔ [4365/5585] Built Mathlib.Analysis.Normed.Group.Lemmas (2.0s)
✔ [4366/5585] Built Mathlib.RingTheory.Algebraic.Integral (13s)
✔ [4367/5585] Built Mathlib.Analysis.Normed.Group.Ultra (4.4s)
✔ [4368/5585] Built Mathlib.Analysis.Normed.Group.Hom (6.3s)
✔ [4369/5585] Built Mathlib.Algebra.Homology.Embedding.Extend (3.8s)
✔ [4370/5585] Built Mathlib.Analysis.Normed.Order.Lattice (3.2s)
✔ [4371/5585] Built Mathlib.Topology.Algebra.InfiniteSum.Real (2.6s)
✔ [4372/5585] Built Mathlib.Analysis.Normed.Group.InfiniteSum (2.8s)
✔ [4373/5585] Built Mathlib.Analysis.SumOverResidueClass (2.9s)
✔ [4374/5585] Built Mathlib.MeasureTheory.OuterMeasure.Basic (3.3s)
✔ [4375/5585] Built Mathlib.Topology.Algebra.InfiniteSum.ENNReal (2.7s)
✔ [4376/5585] Built Mathlib.CategoryTheory.Monoidal.Braided.Multifunctor (6.7s)
✔ [4377/5585] Built Mathlib.Topology.Semicontinuous (5.8s)
✔ [4378/5585] Built Mathlib.Algebra.Category.ModuleCat.Topology.Basic (19s)
✔ [4379/5585] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.Limits (4.1s)
✔ [4380/5585] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.ChangeOfRings (4.7s)
✔ [4381/5585] Built Mathlib.Algebra.Homology.BifunctorShift (7.2s)
✔ [4382/5585] Built Mathlib.Topology.Connected.PathConnected (4.6s)
✔ [4383/5585] Built Mathlib.CategoryTheory.Sites.PreservesLocallyBijective (2.5s)
✔ [4384/5585] Built Mathlib.LinearAlgebra.CliffordAlgebra.Basic (7.9s)
✔ [4385/5585] Built Mathlib.Topology.Sheaves.SheafCondition.Sites (2.9s)
✔ [4386/5585] Built Mathlib.Topology.Homotopy.Equiv (3.0s)
✔ [4387/5585] Built Mathlib.Algebra.Category.ModuleCat.Sheaf.PushforwardContinuous (9.0s)
✔ [4388/5585] Built Mathlib.CategoryTheory.Sites.DenseSubsite.SheafEquiv (5.4s)
✔ [4389/5585] Built Mathlib.CategoryTheory.Triangulated.Yoneda (3.9s)
✔ [4390/5585] Built Mathlib.CategoryTheory.Abelian.GrothendieckCategory.ModuleEmbedding.GabrielPopescu (4.0s)
✔ [4391/5585] Built Mathlib.Analysis.Normed.Operator.ContinuousLinearMap (5.1s)
✔ [4392/5585] Built Mathlib.Analysis.Normed.Group.NullSubmodule (3.4s)
✔ [4393/5585] Built Mathlib.CategoryTheory.Abelian.FreydMitchell (3.0s)
✔ [4394/5585] Built Mathlib.CategoryTheory.Localization.Monoidal.Basic (7.3s)
✔ [4395/5585] Built Mathlib.AlgebraicTopology.DoldKan.Decomposition (2.7s)
✔ [4396/5585] Built Mathlib.AlgebraicTopology.DoldKan.FunctorN (3.1s)
✔ [4397/5585] Built Mathlib.AlgebraicTopology.DoldKan.FunctorGamma (4.4s)
✔ [4398/5585] Built Mathlib.LinearAlgebra.RootSystem.Finite.CanonicalBilinear (8.1s)
✔ [4399/5585] Built Mathlib.Algebra.Module.Presentation.Differentials (4.9s)
✔ [4400/5585] Built Mathlib.Analysis.Complex.Order (3.4s)
✔ [4401/5585] Built Mathlib.Algebra.Homology.HomotopyCategory.Pretriangulated (21s)
✔ [4402/5585] Built Mathlib.CategoryTheory.Abelian.Ext (3.6s)
✔ [4403/5585] Built Mathlib.Analysis.Complex.Exponential (5.8s)
✔ [4404/5585] Built Mathlib.NumberTheory.Real.GoldenRatio (4.8s)
✔ [4405/5585] Built Mathlib.RingTheory.RingHom.StandardSmooth (4.7s)
✔ [4406/5587] Built Mathlib.Analysis.Normed.Field.Instances (3.7s)
✔ [4407/5587] Built Mathlib.Analysis.Normed.Field.Lemmas (4.0s)
✔ [4408/5587] Built Mathlib.Topology.Bornology.BoundedOperation (3.8s)
✔ [4409/5587] Built Mathlib.Topology.Algebra.Polynomial (4.2s)
✔ [4410/5587] Built Mathlib.Analysis.Normed.Ring.Int (3.4s)
✔ [4411/5587] Built Mathlib.Analysis.Normed.Operator.LinearIsometry (31s)
✔ [4412/5587] Built Mathlib.Analysis.Normed.Ring.Ultra (2.9s)
✔ [4413/5587] Built Mathlib.FieldTheory.Minpoly.Field (4.9s)
✔ [4414/5587] Built Mathlib.Analysis.Normed.Group.SeparationQuotient (3.8s)
✔ [4415/5587] Built Mathlib.RingTheory.Localization.Integral (5.3s)
✔ [4416/5587] Built Mathlib.FieldTheory.IntermediateField.Algebraic (7.3s)
✔ [4417/5587] Built Mathlib.Analysis.Normed.Group.SemiNormedGrp (5.3s)
✔ [4418/5587] Built Mathlib.Analysis.Normed.Group.HomCompletion (4.2s)
✔ [4419/5587] Built Mathlib.Algebra.Homology.Embedding.StupidTrunc (2.4s)
✔ [4420/5587] Built Mathlib.Algebra.Homology.Embedding.HomEquiv (3.4s)
✔ [4421/5587] Built Mathlib.Analysis.Normed.Group.FunctionSeries (3.2s)
✔ [4422/5587] Built Mathlib.Algebra.Homology.Embedding.ExtendHomology (5.0s)
✔ [4423/5587] Built Mathlib.MeasureTheory.OuterMeasure.AE (3.3s)
✔ [4424/5587] Built Mathlib.MeasureTheory.OuterMeasure.Operations (4.2s)
✔ [4425/5587] Built Mathlib.Analysis.Normed.Ring.InfiniteSum (4.6s)
✔ [4426/5587] Built Mathlib.Analysis.Asymptotics.Lemmas (6.8s)
✔ [4427/5587] Built Mathlib.Topology.Instances.EReal.Lemmas (4.5s)
✔ [4428/5587] Built Mathlib.CategoryTheory.Monoidal.Multifunctor (16s)
✔ [4429/5587] Built Mathlib.Analysis.Convex.PathConnected (3.7s)
✔ [4430/5587] Built Mathlib.Topology.Connected.LocPathConnected (3.3s)
✔ [4431/5587] Built Mathlib.Topology.EMetricSpace.BoundedVariation (5.7s)
✔ [4432/5587] Built Mathlib.Algebra.Category.ModuleCat.Topology.Homology (5.9s)
✔ [4433/5587] Built Mathlib.RingTheory.Kaehler.JacobiZariski (26s)
✔ [4434/5587] Built Mathlib.Topology.Instances.AddCircle.Real (3.5s)
✔ [4435/5587] Built Mathlib.CategoryTheory.Sites.DenseSubsite.InducedTopology (2.7s)
✔ [4436/5587] Built Mathlib.Topology.Sheaves.Functors (4.6s)
✔ [4437/5587] Built Mathlib.RingTheory.Smooth.Kaehler (29s)
✔ [4438/5587] Built Mathlib.Topology.Sheaves.SheafCondition.OpensLeCover (3.9s)
✔ [4439/5587] Built Mathlib.Topology.Homotopy.Path (9.0s)
✔ [4440/5587] Built Mathlib.CategoryTheory.Localization.Monoidal (2.1s)
✔ [4441/5587] Built Mathlib.CategoryTheory.Localization.Monoidal.Braided (4.9s)
✔ [4442/5587] Built Mathlib.LinearAlgebra.ExteriorAlgebra.Basic (7.8s)
✔ [4443/5587] Built Mathlib.AlgebraicTopology.DoldKan.NReflectsIso (2.6s)
✔ [4444/5587] Built Mathlib.AlgebraicTopology.DoldKan.Degeneracies (3.1s)
✔ [4445/5590] Built Mathlib.AlgebraicTopology.DoldKan.Normalized (3.1s)
✔ [4446/5591] Built Mathlib.FieldTheory.RatFunc.Basic (24s)
✔ [4447/5591] Built Mathlib.Algebra.Category.ModuleCat.Presheaf.Sheafify (9.9s)
✔ [4448/5591] Built Mathlib.LinearAlgebra.CliffordAlgebra.Grading (10s)
✔ [4449/5591] Built Mathlib.Analysis.SpecialFunctions.Log.ERealExp (2.6s)
✔ [4450/5591] Built Mathlib.LinearAlgebra.RootSystem.Finite.Nondegenerate (5.3s)
✔ [4451/5591] Built Mathlib.Algebra.Homology.LocalCohomology (3.8s)
✔ [4452/5591] Built Mathlib.Algebra.Homology.HomotopyCategory.DegreewiseSplit (5.7s)
✔ [4453/5591] Built Mathlib.CategoryTheory.Monoidal.Free.Basic (5.1s)
✔ [4454/5591] Built Mathlib.Analysis.NormedSpace.Int (2.4s)
✔ [4455/5591] Built Mathlib.Algebra.Homology.HomotopyCategory.Triangulated (7.4s)
✔ [4456/5591] Built Mathlib.Topology.ContinuousMap.Polynomial (3.5s)
✔ [4457/5591] Built Mathlib.Analysis.Normed.Field.Ultra (2.9s)
✔ [4458/5591] Built Mathlib.Analysis.Complex.Trigonometric (6.9s)
✔ [4459/5591] Built Mathlib.Analysis.Normed.Field.UnitBall (6.5s)
✔ [4460/5591] Built Mathlib.LinearAlgebra.Charpoly.Basic (3.6s)
✔ [4461/5591] Built Mathlib.Algebra.Polynomial.Module.FiniteDimensional (2.8s)
✔ [4462/5591] Built Mathlib.LinearAlgebra.AnnihilatingPolynomial (2.0s)
✔ [4463/5591] Built Mathlib.Analysis.Normed.Module.Basic (8.9s)
✔ [4464/5591] Built Mathlib.FieldTheory.Normal.Defs (4.8s)
✔ [4465/5591] Built Mathlib.RingTheory.RingHom.Integral (4.4s)
✔ [4466/5591] Built Mathlib.Topology.ContinuousMap.Bounded.Basic (8.8s)
✔ [4467/5591] Built Mathlib.RingTheory.PowerBasis (5.7s)
✔ [4468/5591] Built Mathlib.Analysis.Normed.Group.SemiNormedGrp.Completion (3.5s)
✔ [4469/5591] Built Mathlib.RingTheory.Ideal.GoingUp (5.2s)
✔ [4470/5591] Built Mathlib.Analysis.NormedSpace.FunctionSeries (2.6s)
✔ [4471/5591] Built Mathlib.RingTheory.IntegralClosure.IntegrallyClosed (4.0s)
✔ [4472/5591] Built Mathlib.MeasureTheory.OuterMeasure.BorelCantelli (2.3s)
✔ [4473/5591] Built Mathlib.Algebra.Homology.Embedding.TruncGE (4.7s)
✔ [4474/5591] Built Mathlib.Analysis.Asymptotics.SuperpolynomialDecay (3.3s)
✔ [4475/5591] Built Mathlib.Order.Filter.ZeroAndBoundedAtFilter (3.3s)
✔ [4476/5591] Built Mathlib.FieldTheory.IntermediateField.Adjoin.Algebra (7.3s)
✔ [4477/5591] Built Mathlib.Analysis.SpecificLimits.Basic (5.2s)
✔ [4478/5591] Built Mathlib.Analysis.Convex.StdSimplex (5.3s)
✔ [4479/5591] Built Mathlib.CategoryTheory.Sites.Equivalence (4.0s)
✔ [4480/5592] Built Mathlib.Topology.Homotopy.Contractible (2.8s)
✔ [4481/5593] Built Mathlib.Topology.Homotopy.Product (3.5s)
✔ [4482/5593] Built Mathlib.Geometry.Manifold.ChartedSpace (5.8s)
✔ [4483/5593] Built Mathlib.CategoryTheory.Localization.Preadditive (2.1s)
✔ [4484/5593] Built Mathlib.AlgebraicTopology.DoldKan.SplitSimplicialObject (4.0s)
✔ [4485/5593] Built Mathlib.Tactic.CategoryTheory.BicategoryCoherence (2.6s)
✔ [4486/5593] Built Mathlib.Topology.Sheaves.SheafCondition.PairwiseIntersections (7.5s)
✔ [4487/5593] Built Mathlib.AlgebraicTopology.DoldKan.HomotopyEquivalence (2.8s)
✔ [4488/5593] Built Mathlib.AlgebraicTopology.FundamentalGroupoid.Basic (8.5s)
✔ [4489/5593] Built Mathlib.Algebra.Homology.HomotopyCategory.HomologicalFunctor (2.8s)
✔ [4490/5593] Built Mathlib.Analysis.SpecialFunctions.Trigonometric.Chebyshev (3.5s)
✔ [4491/5593] Built Mathlib.LinearAlgebra.CliffordAlgebra.Conjugation (5.8s)
✔ [4492/5593] Built Mathlib.Algebra.Category.ModuleCat.Presheaf.Sheafification (5.8s)
✔ [4493/5593] Built Mathlib.LinearAlgebra.Charpoly.ToMatrix (3.8s)
✔ [4494/5593] Built Mathlib.LinearAlgebra.RootSystem.Basic (6.8s)
✔ [4495/5593] Built Mathlib.Analysis.Normed.Algebra.Ultra (2.7s)
✔ [4496/5593] Built Mathlib.CategoryTheory.Monoidal.Free.Coherence (5.7s)
✔ [4497/5593] Built Mathlib.Analysis.Asymptotics.Theta (4.1s)
✔ [4498/5593] Built Mathlib.Analysis.Normed.Module.Span (3.8s)
✔ [4499/5593] Built Mathlib.Analysis.CStarAlgebra.Basic (5.0s)
✔ [4500/5593] Built Mathlib.Analysis.Normed.Module.Ball.RadialEquiv (3.1s)
✔ [4501/5593] Built Mathlib.Analysis.LocallyConvex.Basic (5.1s)
✔ [4502/5593] Built Mathlib.Analysis.Normed.Affine.AddTorsor (4.2s)
✔ [4503/5593] Built Mathlib.Analysis.Normed.Module.ENormedSpace (4.2s)
✔ [4504/5593] Built Mathlib.Analysis.Normed.Operator.Conformal (3.4s)
✔ [4505/5593] Built Mathlib.Analysis.Normed.Module.RCLike.Real (3.2s)
